TYPE,LATITUDE,LONGITUDE
PROPERTY,52.175146,-106.5463821
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1292781,-106.7588612
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1770331,-106.6704298
PROPERTY,52.1269549,-106.6958757
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.1490474,-106.553619
PROPERTY,52.1436098,-106.7211638
PROPERTY,52.1491025,-106.5671265
PROPERTY,52.1479941,-106.5700108
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1266037,-106.708368
PROPERTY,52.1784879,-106.6346207
PROPERTY,52.1579122,-106.6605765
PROPERTY,52.1442266,-106.6739516
PROPERTY,52.1442772,-106.720415
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1697975,-106.6343021
PROPERTY,52.163915,-106.5525869
PROPERTY,52.129197,-106.7588726
PROPERTY,52.1578249,-106.6648567
PROPERTY,52.1288753,-106.6389257
PROPERTY,52.1302352,-106.6941155
PROPERTY,52.178469,-106.6353367
PROPERTY,52.1131399,-106.6108768
PROPERTY,52.144147,-106.7317659
PROPERTY,52.0889588,-106.5811769
PROPERTY,52.1282166,-106.6590192
PROPERTY,52.1737914,-106.5447703
PROPERTY,52.1303627,-106.6808101
PROPERTY,52.1525254,-106.6231739
PROPERTY,52.1438294,-106.5989039
PROPERTY,52.1146749,-106.6539156
PROPERTY,52.10561,-106.6124745
PROPERTY,52.156083,-106.6830508
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.14752,-106.55716
PROPERTY,52.1380552,-106.6512161
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.1336343,-106.6701499
PROPERTY,52.1265456,-106.6227408
PROPERTY,52.133415,-106.6614917
PROPERTY,52.1419645,-106.6494316
PROPERTY,52.1142902,-106.6614523
PROPERTY,52.1255177,-106.6610372
PROPERTY,52.1218077,-106.6226856
PROPERTY,52.2021718,-106.6228898
PROPERTY,52.1348803,-106.7253716
PROPERTY,52.1314501,-106.6412848
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1499682,-106.621473
PROPERTY,52.103735,-106.5956441
PROPERTY,52.1568731,-106.7180499
PROPERTY,52.1446536,-106.6653884
PROPERTY,52.1293275,-106.6701349
PROPERTY,52.1399405,-106.5952574
PROPERTY,52.1614367,-106.6451951
PROPERTY,52.115696,-106.6567577
PROPERTY,52.0989924,-106.567793
PROPERTY,52.1146676,-106.575003
PROPERTY,52.128554,-106.6452107
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.08896,-106.58118
PROPERTY,52.1551975,-106.6833536
PROPERTY,52.131809,-106.7287889
PROPERTY,52.1373605,-106.6333044
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.1303722,-106.6617437
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1142902,-106.6614523
PROPERTY,52.1404714,-106.5596044
PROPERTY,52.1365725,-106.5989509
PROPERTY,52.12618,-106.686584
PROPERTY,52.1201829,-106.7416023
PROPERTY,52.1291972,-106.7654764
PROPERTY,52.126153,-106.7103084
PROPERTY,52.0852684,-106.609362
PROPERTY,52.1147044,-106.7036189
PROPERTY,52.1672287,-106.5779698
PROPERTY,52.139255,-106.7494631
PROPERTY,52.1333562,-106.6701103
PROPERTY,52.1325057,-106.6564608
PROPERTY,52.1927851,-106.6856952
PROPERTY,52.1257148,-106.6642731
PROPERTY,52.1294965,-106.7215256
PROPERTY,52.1073184,-106.6540084
PROPERTY,52.1425326,-106.7600265
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1973843,-106.646537
PROPERTY,52.098441,-106.5666641
PROPERTY,52.163581,-106.5628979
PROPERTY,52.1252925,-106.6636146
PROPERTY,52.0957856,-106.6460486
PROPERTY,52.1672234,-106.5539889
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.2020598,-106.6400953
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.1284926,-106.7225389
PROPERTY,52.1002472,-106.6225745
PROPERTY,52.102679,-106.5473783
PROPERTY,52.1368998,-106.721928
PROPERTY,52.1442004,-106.6515749
PROPERTY,52.1457478,-106.6757333
PROPERTY,52.1260157,-106.7472644
PROPERTY,52.1288753,-106.6389257
PROPERTY,52.13336,-106.69412
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.2020992,-106.6706087
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.139022,-106.7554601
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1073188,-106.6352875
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1293275,-106.6701349
PROPERTY,52.0732093,-106.6068124
PROPERTY,52.1500462,-106.6776049
PROPERTY,52.1261109,-106.67187
PROPERTY,52.1662821,-106.6381651
PROPERTY,52.1147002,-106.6411661
PROPERTY,52.1157676,-106.6192529
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1264509,-106.7046367
PROPERTY,52.1073747,-106.6704243
PROPERTY,52.1407202,-106.6106589
PROPERTY,52.11551,-106.58916
PROPERTY,52.115033,-106.6392212
PROPERTY,52.113893,-106.6558145
PROPERTY,52.1025687,-106.7299502
PROPERTY,52.1728837,-106.6464365
PROPERTY,52.1500511,-106.6702965
PROPERTY,52.1195546,-106.6040092
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1194938,-106.6913564
PROPERTY,52.0900221,-106.6226852
PROPERTY,52.15389,-106.7030244
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1216554,-106.7215448
PROPERTY,52.1305188,-106.6893924
PROPERTY,52.1345508,-106.7177607
PROPERTY,52.1294611,-106.728245
PROPERTY,52.15686,-106.67213
PROPERTY,52.0895901,-106.6161738
PROPERTY,52.1509173,-106.5927409
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.0995641,-106.5908961
PROPERTY,52.1602885,-106.664861
PROPERTY,52.1918301,-106.660465
PROPERTY,52.1578249,-106.6648567
PROPERTY,52.1973843,-106.646537
PROPERTY,52.1570296,-106.6727653
PROPERTY,52.1148556,-106.6227982
PROPERTY,52.1412375,-106.7148906
PROPERTY,52.1578687,-106.6731915
PROPERTY,52.0890524,-106.6465744
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.1438113,-106.7258338
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.12299,-106.6965
PROPERTY,52.1817624,-106.6596218
PROPERTY,52.0986879,-106.5985008
PROPERTY,52.1579122,-106.6605765
PROPERTY,52.1570443,-106.6506616
PROPERTY,52.1835337,-106.6596293
PROPERTY,52.1371829,-106.6936923
PROPERTY,52.1293338,-106.6703251
PROPERTY,52.1506951,-106.6169973
PROPERTY,52.1936604,-106.6842213
PROPERTY,52.0913527,-106.5729555
PROPERTY,52.1018231,-106.5860706
PROPERTY,52.1159853,-106.6379854
PROPERTY,52.1324331,-106.6819108
PROPERTY,52.1147187,-106.6888826
PROPERTY,52.1316205,-106.7281533
PROPERTY,52.1214989,-106.6768831
PROPERTY,52.1675012,-106.6442491
PROPERTY,52.0772426,-106.6071032
PROPERTY,52.1240494,-106.6940854
PROPERTY,52.1531419,-106.6717279
PROPERTY,52.1073194,-106.6622445
PROPERTY,52.0999243,-106.6218619
PROPERTY,52.1298001,-106.5553892
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1052563,-106.6465142
PROPERTY,52.1509173,-106.5927409
PROPERTY,52.1270057,-106.7538628
PROPERTY,52.1580899,-106.6549692
PROPERTY,52.1553972,-106.7094703
PROPERTY,52.1016296,-106.5581029
PROPERTY,52.1290825,-106.6226431
PROPERTY,52.1572245,-106.6678898
PROPERTY,52.1772019,-106.5479892
PROPERTY,52.1473065,-106.6162461
PROPERTY,52.1159158,-106.6222087
PROPERTY,52.0827933,-106.6206861
PROPERTY,52.1028848,-106.6203924
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1073296,-106.6260588
PROPERTY,52.12888,-106.63893
PROPERTY,52.1292624,-106.7215458
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.1254103,-106.6287768
PROPERTY,52.1366515,-106.74676
PROPERTY,52.1515967,-106.6633672
PROPERTY,52.1302286,-106.7058037
PROPERTY,52.1147592,-106.5989296
PROPERTY,52.1181185,-106.7094019
PROPERTY,52.1919485,-106.6832055
PROPERTY,52.185251,-106.6596347
PROPERTY,52.1962763,-106.6684443
PROPERTY,52.133415,-106.6614917
PROPERTY,52.131647,-106.6701632
PROPERTY,52.1294965,-106.7215256
PROPERTY,52.1193776,-106.6222029
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1306927,-106.5476914
PROPERTY,52.0920048,-106.6210492
PROPERTY,52.1275534,-106.5429806
PROPERTY,52.0948386,-106.6673573
PROPERTY,52.1175182,-106.6550579
PROPERTY,52.1294344,-106.7251612
PROPERTY,52.12894,-106.68692
PROPERTY,52.1147168,-106.6865018
PROPERTY,52.13782,-106.65673
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1302402,-106.6843559
PROPERTY,52.1362046,-106.5531574
PROPERTY,52.1010092,-106.6043511
PROPERTY,52.1477219,-106.5722229
PROPERTY,52.1010092,-106.6043511
PROPERTY,52.1189226,-106.6689718
PROPERTY,52.1477767,-106.6504649
PROPERTY,52.1222332,-106.6599363
PROPERTY,52.1813007,-106.6444362
PROPERTY,52.1506621,-106.5688476
PROPERTY,52.1371034,-106.6829197
PROPERTY,52.1208654,-106.5734686
PROPERTY,52.1287976,-106.7083788
PROPERTY,52.0846797,-106.6043929
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.1318031,-106.6901277
PROPERTY,52.1164962,-106.5941572
PROPERTY,52.12956,-106.68943
PROPERTY,52.1310051,-106.6370752
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1537927,-106.7190277
PROPERTY,52.1453947,-106.6100822
PROPERTY,52.0899642,-106.5658124
PROPERTY,52.1506754,-106.5671671
PROPERTY,52.1368633,-106.6833637
PROPERTY,52.164732,-106.5676318
PROPERTY,52.1148606,-106.6309044
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.1515938,-106.7249069
PROPERTY,52.0864828,-106.6348029
PROPERTY,52.1587575,-106.6739266
PROPERTY,52.1170691,-106.6671498
PROPERTY,52.1346582,-106.7251877
PROPERTY,52.1212234,-106.7344559
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.0965081,-106.6783399
PROPERTY,52.1351751,-106.7044876
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1663132,-106.55346
PROPERTY,52.101485,-106.620181
PROPERTY,52.1027216,-106.5726984
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.1335604,-106.5989453
PROPERTY,52.1526232,-106.7178278
PROPERTY,52.1640482,-106.5615691
PROPERTY,52.1154185,-106.6553891
PROPERTY,52.156083,-106.6830508
PROPERTY,52.1261718,-106.5482359
PROPERTY,52.1506754,-106.5671671
PROPERTY,52.117286,-106.5477089
PROPERTY,52.1215232,-106.6902938
PROPERTY,52.0913527,-106.5729555
PROPERTY,52.1566709,-106.690982
PROPERTY,52.0976754,-106.5674402
PROPERTY,52.1014436,-106.5868748
PROPERTY,52.1645975,-106.5547016
PROPERTY,52.1327282,-106.6668285
PROPERTY,52.1164335,-106.6316044
PROPERTY,52.1462797,-106.5657266
PROPERTY,52.1370987,-106.681356
PROPERTY,52.1473336,-106.5560733
PROPERTY,52.1292124,-106.7058087
PROPERTY,52.1934544,-106.6277956
PROPERTY,52.1131399,-106.6108768
PROPERTY,52.0874632,-106.6347803
PROPERTY,52.0908788,-106.5297159
PROPERTY,52.129568,-106.7393238
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1316878,-106.6519449
PROPERTY,52.0779571,-106.6094346
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.143858,-106.6940918
PROPERTY,52.1419236,-106.6702262
PROPERTY,52.1332705,-106.7180036
PROPERTY,52.1294965,-106.7215256
PROPERTY,52.13251,-106.65646
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1580899,-106.6549692
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.1177898,-106.65685
PROPERTY,52.1379626,-106.7595686
PROPERTY,52.1268036,-106.6346568
PROPERTY,52.0860575,-106.5360753
PROPERTY,52.1499682,-106.621473
PROPERTY,52.168703,-106.6393069
PROPERTY,52.143858,-106.6940918
PROPERTY,52.0933352,-106.5344275
PROPERTY,52.104444,-106.6161997
PROPERTY,52.1332901,-106.7246673
PROPERTY,52.148627,-106.6176532
PROPERTY,52.1462226,-106.5700216
PROPERTY,52.145762,-106.696751
PROPERTY,52.1376823,-106.6604815
PROPERTY,52.1299632,-106.6311491
PROPERTY,52.1329319,-106.6316958
PROPERTY,52.1462407,-106.5827962
PROPERTY,52.128986,-106.6464685
PROPERTY,52.1429882,-106.6521001
PROPERTY,52.1002117,-106.6465328
PROPERTY,52.0779571,-106.6094346
PROPERTY,52.1680304,-106.6648575
PROPERTY,52.1702822,-106.5559088
PROPERTY,52.1692505,-106.627687
PROPERTY,52.160076,-106.6492679
PROPERTY,52.128986,-106.6464685
PROPERTY,52.1646415,-106.5744276
PROPERTY,52.191644,-106.622799
PROPERTY,52.0810257,-106.6046413
PROPERTY,52.1238059,-106.6439548
PROPERTY,52.1244847,-106.6044784
PROPERTY,52.1678371,-106.5788687
PROPERTY,52.1644093,-106.5675619
PROPERTY,52.1219183,-106.6047514
PROPERTY,52.1455363,-106.7259297
PROPERTY,52.1260636,-106.6464776
PROPERTY,52.1242383,-106.7244638
PROPERTY,52.1643614,-106.5677796
PROPERTY,52.1003485,-106.5820469
PROPERTY,52.0895901,-106.6161738
PROPERTY,52.1934544,-106.6277956
PROPERTY,52.1242383,-106.7244638
PROPERTY,52.1462797,-106.5657266
PROPERTY,52.0892629,-106.6032582
PROPERTY,52.0929625,-106.6703092
PROPERTY,52.1229387,-106.6641112
PROPERTY,52.12616,-106.69408
PROPERTY,52.1245898,-106.6782993
PROPERTY,52.1345174,-106.717584
PROPERTY,52.1478392,-106.5842853
PROPERTY,52.1232604,-106.7107381
PROPERTY,52.1727175,-106.5682342
PROPERTY,52.114853,-106.6197164
PROPERTY,52.1002592,-106.5966735
PROPERTY,52.1271635,-106.7001204
PROPERTY,52.1286362,-106.6687942
PROPERTY,52.1288151,-106.6464768
PROPERTY,52.1567943,-106.71543
PROPERTY,52.12926,-106.72155
PROPERTY,52.1047299,-106.6044846
PROPERTY,52.1470451,-106.573076
PROPERTY,52.10732,-106.66224
PROPERTY,52.101485,-106.620181
PROPERTY,52.1378384,-106.6723384
PROPERTY,52.1419665,-106.5897179
PROPERTY,52.1155859,-106.6252639
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1974383,-106.646539
PROPERTY,52.143858,-106.6940918
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.1362189,-106.6596818
PROPERTY,52.1146771,-106.5395711
PROPERTY,52.1407819,-106.6465528
PROPERTY,52.129191,-106.6828991
PROPERTY,52.1874131,-106.6465051
PROPERTY,52.133357,-106.6700519
PROPERTY,52.1285426,-106.6677826
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.1201772,-106.690725
PROPERTY,52.1532367,-106.7133636
PROPERTY,52.145762,-106.696751
PROPERTY,52.1164366,-106.6320281
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1912724,-106.6839554
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1239256,-106.6674495
PROPERTY,52.0950938,-106.6395558
PROPERTY,52.1419223,-106.6703139
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1286298,-106.635235
PROPERTY,52.1680304,-106.6648575
PROPERTY,52.1405331,-106.5596942
PROPERTY,52.1405331,-106.5596942
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1425295,-106.6521123
PROPERTY,52.1860349,-106.638935
PROPERTY,52.2021718,-106.6228898
PROPERTY,52.1510757,-106.5989735
PROPERTY,52.1531494,-106.6661148
PROPERTY,52.1148572,-106.6108803
PROPERTY,52.1544069,-106.6877093
PROPERTY,52.1278903,-106.7493977
PROPERTY,52.1335487,-106.759497
PROPERTY,52.1348797,-106.6228245
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.1438689,-106.7058134
PROPERTY,52.1874326,-106.6707025
PROPERTY,52.0855707,-106.622728
PROPERTY,52.1435598,-106.6891845
PROPERTY,52.1667368,-106.673027
PROPERTY,52.0892629,-106.6032582
PROPERTY,52.1447457,-106.6955139
PROPERTY,52.1937574,-106.5950767
PROPERTY,52.1614325,-106.6429142
PROPERTY,52.1329466,-106.5520213
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.096971,-106.6129805
PROPERTY,52.1181185,-106.7094019
PROPERTY,52.1462226,-106.5700216
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1062569,-106.6958057
PROPERTY,52.1260887,-106.6453244
PROPERTY,52.1216554,-106.7215448
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1933917,-106.6277787
PROPERTY,52.0965325,-106.6879619
PROPERTY,52.1912724,-106.6839554
PROPERTY,52.1197925,-106.6512567
PROPERTY,52.1703251,-106.6345115
PROPERTY,52.0955885,-106.6728161
PROPERTY,52.1269549,-106.6958757
PROPERTY,52.1482556,-106.6191599
PROPERTY,52.1149366,-106.6704295
PROPERTY,52.1287067,-106.6638002
PROPERTY,52.1181185,-106.7094019
PROPERTY,52.1574701,-106.6721386
PROPERTY,52.1367875,-106.754554
PROPERTY,52.1368427,-106.7004597
PROPERTY,52.1357273,-106.6530734
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1312935,-106.6588997
PROPERTY,52.1278152,-106.6414434
PROPERTY,52.1677453,-106.6259943
PROPERTY,52.183636,-106.6388029
PROPERTY,52.1308418,-106.7242221
PROPERTY,52.1872566,-106.6279788
PROPERTY,52.094614,-106.6654365
PROPERTY,52.1070383,-106.6560279
PROPERTY,52.1728837,-106.6464365
PROPERTY,52.1316878,-106.6519449
PROPERTY,52.1312935,-106.6588997
PROPERTY,52.1052563,-106.6465142
PROPERTY,52.1462639,-106.6525429
PROPERTY,52.1401713,-106.670146
PROPERTY,52.1580161,-106.6512531
PROPERTY,52.1484988,-106.7182537
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.1141134,-106.6329218
PROPERTY,52.1273904,-106.6351311
PROPERTY,52.1241396,-106.5625547
PROPERTY,52.1535075,-106.6706744
PROPERTY,52.1370159,-106.7009193
PROPERTY,52.1425295,-106.6521123
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1288241,-106.6283462
PROPERTY,52.1146922,-106.7180925
PROPERTY,52.1155817,-106.6359696
PROPERTY,52.157767,-106.668948
PROPERTY,52.1167481,-106.6464849
PROPERTY,52.0996804,-106.6232547
PROPERTY,52.1219183,-106.6047514
PROPERTY,52.1429821,-106.64868
PROPERTY,52.1141341,-106.6131326
PROPERTY,52.1116027,-106.6042495
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.1475187,-106.6706987
PROPERTY,52.130868,-106.5582754
PROPERTY,52.1216554,-106.7215448
PROPERTY,52.1147294,-106.7093452
PROPERTY,52.1331172,-106.7278751
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1041869,-106.6618506
PROPERTY,52.1146954,-106.6108745
PROPERTY,52.1450453,-106.7263054
PROPERTY,52.129197,-106.7588726
PROPERTY,52.111409,-106.6256085
PROPERTY,52.1266972,-106.7588764
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.0995063,-106.6436013
PROPERTY,52.1004666,-106.6699617
PROPERTY,52.1096181,-106.5847846
PROPERTY,52.1292961,-106.7654804
PROPERTY,52.1260971,-106.6703063
PROPERTY,52.1364535,-106.655789
PROPERTY,52.1945371,-106.6706178
PROPERTY,52.0941597,-106.6225871
PROPERTY,52.1994627,-106.6528769
PROPERTY,52.1273757,-106.6701788
PROPERTY,52.1420246,-106.6624406
PROPERTY,52.1730272,-106.6464564
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.1467169,-106.6185925
PROPERTY,52.0772856,-106.6229966
PROPERTY,52.1010092,-106.6043511
PROPERTY,52.0976754,-106.5674402
PROPERTY,52.1516882,-106.717821
PROPERTY,52.1537927,-106.7190277
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.0903292,-106.6465776
PROPERTY,52.0908788,-106.5297159
PROPERTY,52.1827894,-106.66968
PROPERTY,52.1146632,-106.5516053
PROPERTY,52.1419631,-106.6813638
PROPERTY,52.0921704,-106.6003845
PROPERTY,52.1002438,-106.6228226
PROPERTY,52.1579147,-106.6648601
PROPERTY,52.103735,-106.5956441
PROPERTY,52.1358741,-106.6726301
PROPERTY,52.0895901,-106.6161738
PROPERTY,52.1506621,-106.5688476
PROPERTY,52.1293927,-106.5759167
PROPERTY,52.1278256,-106.729409
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1482978,-106.5969446
PROPERTY,52.1050643,-106.6096366
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.135165,-106.7058023
PROPERTY,52.1427855,-106.528626
PROPERTY,52.1462797,-106.5657266
PROPERTY,52.1157491,-106.7736209
PROPERTY,52.11644,-106.63203
PROPERTY,52.1002165,-106.6429704
PROPERTY,52.1168117,-106.62766
PROPERTY,52.1945371,-106.6706178
PROPERTY,52.1306516,-106.6623386
PROPERTY,52.1642203,-106.5648649
PROPERTY,52.133415,-106.6614917
PROPERTY,52.1092843,-106.6407335
PROPERTY,52.12933,-106.67033
PROPERTY,52.1565208,-106.6565775
PROPERTY,52.1525254,-106.6231739
PROPERTY,52.1379626,-106.7595686
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1089358,-106.6328056
PROPERTY,52.1625545,-106.5751727
PROPERTY,52.1050643,-106.6096366
PROPERTY,52.1491025,-106.5671265
PROPERTY,52.1182212,-106.6562233
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.155423,-106.5658136
PROPERTY,52.1272476,-106.6614229
PROPERTY,52.117791,-106.6567624
PROPERTY,52.11485,-106.63529
PROPERTY,52.1241292,-106.5754972
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.1219179,-106.7183412
PROPERTY,52.1266037,-106.708368
PROPERTY,52.11564,-106.61379
PROPERTY,52.1291941,-106.6681284
PROPERTY,52.0894292,-106.6226491
PROPERTY,52.193918,-106.6749693
PROPERTY,52.114972,-106.6551681
PROPERTY,52.1894258,-106.6797746
PROPERTY,52.1329981,-106.6712658
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.1945959,-106.6709126
PROPERTY,52.1288462,-106.6435998
PROPERTY,52.1577729,-106.6422677
PROPERTY,52.127413,-106.7579111
PROPERTY,52.1386318,-106.5989369
PROPERTY,52.1259101,-106.6054499
PROPERTY,52.1393864,-106.6009806
PROPERTY,52.1249071,-106.6988366
PROPERTY,52.1296241,-106.6947206
PROPERTY,52.0872418,-106.6254306
PROPERTY,52.1192584,-106.6470156
PROPERTY,52.1154185,-106.6553891
PROPERTY,52.1146873,-106.598927
PROPERTY,52.102741,-106.6476334
PROPERTY,52.1295665,-106.6824165
PROPERTY,52.12529,-106.66361
PROPERTY,52.1423588,-106.5562652
PROPERTY,52.1288163,-106.6347597
PROPERTY,52.101485,-106.620181
PROPERTY,52.1316021,-106.660606
PROPERTY,52.0933919,-106.6228366
PROPERTY,52.1664304,-106.6475288
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.1335483,-106.6615989
PROPERTY,52.1611773,-106.6457412
PROPERTY,52.1147777,-106.5869101
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1147866,-106.6278053
PROPERTY,52.1506754,-106.5671671
PROPERTY,52.1438578,-106.6701525
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1052514,-106.6622406
PROPERTY,52.1291892,-106.6227346
PROPERTY,52.1638691,-106.67425
PROPERTY,52.1675012,-106.6442491
PROPERTY,52.1470198,-106.7098948
PROPERTY,52.1158034,-106.6739819
PROPERTY,52.136576,-106.6039923
PROPERTY,52.1277366,-106.6921653
PROPERTY,52.1133726,-106.5964118
PROPERTY,52.1148341,-106.7182294
PROPERTY,52.1372856,-106.5994148
PROPERTY,52.0773085,-106.6101847
PROPERTY,52.1722254,-106.6676904
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.1874333,-106.6604621
PROPERTY,52.1288151,-106.6464768
PROPERTY,52.099851,-106.5681443
PROPERTY,52.174408,-106.6415788
PROPERTY,52.1962763,-106.6684443
PROPERTY,52.1066751,-106.6115199
PROPERTY,52.1133412,-106.6013763
PROPERTY,52.1243795,-106.6892479
PROPERTY,52.1155796,-106.6335304
PROPERTY,52.1846081,-106.6276919
PROPERTY,52.1258881,-106.6900208
PROPERTY,52.1428746,-106.6227206
PROPERTY,52.1370707,-106.6927383
PROPERTY,52.1419631,-106.6813638
PROPERTY,52.1729758,-106.6648521
PROPERTY,52.1510757,-106.5989735
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.0837186,-106.6305276
PROPERTY,52.1159773,-106.6527369
PROPERTY,52.1348797,-106.6228245
PROPERTY,52.1638691,-106.67425
PROPERTY,52.1157001,-106.6539097
PROPERTY,52.1254195,-106.6287626
PROPERTY,52.1293116,-106.7206419
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1152987,-106.6022352
PROPERTY,52.1733101,-106.6704658
PROPERTY,52.1577699,-106.6731878
PROPERTY,52.1331174,-106.7278605
PROPERTY,52.1407611,-106.6116103
PROPERTY,52.143858,-106.6940918
PROPERTY,52.1280569,-106.6460398
PROPERTY,52.1026678,-106.7071172
PROPERTY,52.08857,-106.6327772
PROPERTY,52.1551975,-106.6833536
PROPERTY,52.0951291,-106.6505501
PROPERTY,52.1197964,-106.6464803
PROPERTY,52.129568,-106.7393238
PROPERTY,52.1366151,-106.6551666
PROPERTY,52.1366151,-106.6551666
PROPERTY,52.1002984,-106.6704081
PROPERTY,52.114864,-106.654536
PROPERTY,52.1073156,-106.6465024
PROPERTY,52.0894292,-106.6226491
PROPERTY,52.1278152,-106.6414434
PROPERTY,52.1468246,-106.7288297
PROPERTY,52.1276006,-106.6676306
PROPERTY,52.1728947,-106.6648637
PROPERTY,52.12773,-106.70881
PROPERTY,52.1133583,-106.6080513
PROPERTY,52.1278903,-106.7493977
PROPERTY,52.1157401,-106.7736205
